geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
5870,,,são paulo,SP
5830,,,sao paulo,SP
5881,,,sao paulo,SP
5841,,,sao paulo,SP
5866,,,são paulo,SP
5852,,,sao paulo,SP
5846,,,sao paulo,SP
5860,,,são paulo,SP
5890,,,são paulo,SP
5892,,,são paulo,SP
5844,,,sao paulo,SP
5812,,,são paulo,SP
5855,,,sao paulo,SP
5868,,,sao paulo,SP
5848,,,sao paulo,SP
5880,,,sao paulo,SP
5862,,,sao paulo,SP
5859,,,são paulo,SP
5887,,,sao paulo,SP
5871,,,sao paulo,SP
5889,,,sao paulo,SP
5875,,,são paulo,SP
5869,,,sao paulo,SP
5850,,,sao paulo,SP
5834,,,sao paulo,SP
5861,,,sao paulo,SP
5823,,,sao paulo,SP
5891,,,são paulo,SP
5831,,,sao paulo,SP
5840,,,sao paulo,SP
5864,,,sao paulo,SP
5804,,,são paulo,SP
5802,,,sao paulo,SP
5888,,,sao paulo,SP
5867,,,sao paulo,SP
5895,,,sao paulo,SP
5828,,,sao paulo,SP
6036,,,osasco,SP
6065,,,osasco,SP
6083,,,osasco,SP
6033,,,osasco,SP
6028,,,osasco,SP
6045,,,osasco,SP
6026,,,osasco,SP
6050,,,osasco,SP
6097,,,osasco,SP
6040,,,osasco,SP
6016,,,osasco,SP
6018,,,osasco,SP
6093,,,osasco,SP
6090,,,osasco,SP
6086,,,osasco,SP
6013,,,osasco,SP
6030,,,osasco,SP
6075,,,osasco,SP
6053,,,osasco,SP
6020,,,osasco,SP
6070,,,osasco,SP
6080,,,osasco,SP
6060,,,osasco,SP
6010,,,osasco,SP
6056,,,osasco,SP
6023,,,osasco,SP
6038,,,osasco,SP
6029,,,osasco,SP
6037,,,osasco,SP
6160,,,osasco,SP
6122,,,osasco,SP
6170,,,osasco,SP
6162,,,osasco,SP
6144,,,osasco,SP
6186,,,osasco,SP
6150,,,osasco,SP
6192,,,osasco,SP
6184,,,osasco,SP
6180,,,osasco,SP
6149,,,osasco,SP
6110,,,osasco,SP
6126,,,osasco,SP
6130,,,osasco,SP
6172,,,osasco,SP
6152,,,osasco,SP
6182,,,osasco,SP
6140,,,osasco,SP
6124,,,osasco,SP
6114,,,osasco,SP
6132,,,osasco,SP
6120,,,osasco,SP
6142,,,osasco,SP
6190,,,osasco,SP
6154,,,osasco,SP
6194,,,osasco,SP
6145,,,osasco,SP
6147,,,osasco,SP
6112,,,osasco,SP
6187,,,osasco,SP
6102,,,osasco,SP
6210,,,osasco,SP
6276,,,osasco,SP
6236,,,osasco,SP
6226,,,osasco,SP
6286,,,osasco,SP
6216,,,osasco,SP
6298,,,osasco,SP
6278,,,osasco,SP
6233,,,osasco,SP
6230,,,osasco,SP
6296,,,osasco,SP
6266,,,osasco,SP
6253,,,osasco,SP
6223,,,osasco,SP
6273,,,osasco,SP
6263,,,osasco,SP
6268,,,osasco,SP
6213,,,osasco,SP
6293,,,osasco,SP
6220,,,osasco,SP
6260,,,osasco,SP
6280,,,osasco,SP
6283,,,osasco,SP
6270,,,osasco,SP
6250,,,osasco,SP
6246,,,osasco,SP
6288,,,osasco,SP
6243,,,osasco,SP
6290,,,osasco,SP
6240,,,osasco,SP
6382,,,carapicuíba,SP
6342,,,carapicuiba,SP
6396,,,carapicuiba,SP
6332,,,carapicuiba,SP
6385,,,carapicuiba,SP
6384,,,carapicuiba,SP
6386,,,carapicuiba,SP
6365,,,carapicuiba,SP
6395,,,carapicuiba,SP
6325,,,carapicuiba,SP
6330,,,carapicuiba,SP
6310,,,carapicuiba,SP
6355,,,carapicuiba,SP
6380,,,carapicuiba,SP
6333,,,carapicuiba,SP
6331,,,carapicuiba,SP
6343,,,carapicuiba,SP
6317,,,carapicuiba,SP
6315,,,carapicuiba,SP
6320,,,carapicuiba,SP
6326,,,carapicuiba,SP
6321,,,carapicuíba,SP
6345,,,carapicuiba,SP
6390,,,carapicuiba,SP
6362,,,carapicuíba,SP
6361,,,carapicuiba,SP
6341,,,carapicuiba,SP
6327,,,carapicuiba,SP
6311,,,carapicuiba,SP
6364,,,carapicuiba,SP
6352,,,carapicuiba,SP
6381,,,carapicuiba,SP
6322,,,carapicuiba,SP
6360,,,carapicuiba,SP
6335,,,carapicuiba,SP
6363,,,carapicuiba,SP
6340,,,carapicuiba,SP
6350,,,carapicuiba,SP
6397,,,carapicuiba,SP
6329,,,carapicuiba,SP
6394,,,carapicuiba,SP
6328,,,carapicuiba,SP
6351,,,carapicuiba,SP
6334,,,carapicuiba,SP
6387,,,carapicuiba,SP
6379,,,carapicuíba,SP
6455,,,barueri,SP
6428,,,barueri,SP
6449,,,barueri,SP
6472,,,barueri,SP
6454,,,barueri,SP
6405,,,barueri,SP
6414,,,barueri,SP
6401,,,barueri,SP
6402,,,barueri,SP
6412,,,barueri,SP
6448,,,barueri,SP
6453,,,barueri,SP
6413,,,barueri,SP
6417,,,barueri,SP
6407,,,barueri,SP
6462,,,barueri,SP
6433,,,barueri,SP
6460,,,barueri,SP
6423,,,barueri,SP
6447,,,barueri,SP
6420,,,barueri,SP
6458,,,barueri,SP
6422,,,barueri,SP
6436,,,barueri,SP
6465,,,barueri,SP
6470,,,barueri,SP
6404,,,barueri,SP
6440,,,barueri,SP
6421,,,barueri,SP
6416,,,barueri,SP
6437,,,barueri,SP
6473,,,barueri,SP
6410,,,barueri,SP
6474,,,barueri,SP
6409,,,barueri,SP
6444,,,barueri,SP
6429,,,barueri,SP
6411,,,barueri,SP
6471,,,barueri,SP
6435,,,barueri,SP
6406,,,barueri,SP
6408,,,barueri,SP
6415,,,barueri,SP
6485,,,barueri,SP
6445,,,barueri,SP
6434,,,barueri,SP
6443,,,barueri,SP
6463,,,barueri,SP
6442,,,barueri,SP
6419,,,barueri,SP
6418,,,barueri,SP
6475,,,barueri,SP
6424,,,barueri,SP
6480,,,barueri,SP
6532,,,santana de parnaiba,SP
6542,,,santana de parnaiba,SP
6550,,,pirapora do bom jesus,SP
6501,,,santana de parnaiba,SP
6540,,,santana de parnaiba,SP
6541,,,santana de parnaíba,SP
6502,,,santana de parnaíba,SP
6535,,,santana de parnaiba,SP
6543,,,santana de parnaiba,SP
6544,,,santana de parnaiba,SP
6513,,,santana de parnaiba,SP
6520,,,santana de parnaiba,SP
6519,,,santana de parnaiba,SP
6530,,,santana de parnaiba,SP
6515,,,santana de parnaiba,SP
6516,,,santana de parnaiba,SP
6537,,,santana de parnaíba,SP
6503,,,santana de parnaiba,SP
6528,,,santana de parnaíba,SP
6506,,,santana de parnaiba,SP
6539,,,santana de parnaiba,SP
6529,,,santana de parnaiba,SP
6523,,,santana de parnaiba,SP
6509,,,santana de parnaiba,SP
6526,,,santana de parnaiba,SP
6524,,,santana de parnaiba,SP
6505,,,santana de parnaiba,SP
6531,,,santana de parnaiba,SP
6533,,,santana de parnaiba,SP
6525,,,santana de parnaiba,SP
6504,,,santana de parnaiba,SP
6514,,,santana de parnaiba,SP
6517,,,santana de parnaiba,SP
6534,,,santana de parnaiba,SP
6626,,,jandira,SP
6656,,,itapevi,SP
6624,,,jandira,SP
6636,,,jandira,SP
6653,,,itapevi,SP
6654,,,itapevi,SP
6680,,,itapevi,SP
6655,,,itapevi,SP
6622,,,jandira,SP
6663,,,itapevi,SP
6642,,,jandira,SP
6652,,,itapevi,SP
6620,,,jandira,SP
6600,,,jandira,SP
6665,,,itapevi,SP
6695,,,itapevi,SP
6608,,,jandira,SP
6685,,,itapevi,SP
6657,,,itapevi,SP
6660,,,itapevi,SP
6606,,,jandira,SP
6693,,,itapevi,SP
6604,,,jandira,SP
6616,,,jandira,SP
6612,,,jandira,SP
6670,,,itapevi,SP
6690,,,itapevi,SP
6694,,,itapevi,SP
6618,,,jandira,SP
6683,,,itapevi,SP
6696,,,itapevi,SP
6602,,,jandira,SP
6634,,,jandira,SP
6610,,,jandira,SP
6675,,,itapevi,SP
6650,,,itapevi,SP
6609,,,jandira,SP
6630,,,jandira,SP
6684,,,itapevi,SP
6631,,,jandira,SP
6633,,,jandira,SP
6673,,,itapevi,SP
6648,,,jandira,SP
6716,,,cotia,SP
6756,,,taboao da serra,SP
6755,,,taboao da serra,SP
6730,,,vargem grande paulista,SP
6763,,,taboao da serra,SP
6706,,,cotia,SP
6705,,,cotia,SP
6775,,,taboão da serra,SP
6785,,,taboao da serra,SP
6700,,,cotia,SP
6786,,,taboao da serra,SP
6765,,,taboao da serra,SP
6773,,,taboao da serra,SP
6719,,,cotia,SP
6704,,,cotia,SP
6754,,,taboao da serra,SP
6727,,,cotia,SP
6712,,,cotia,SP
6725,,,cotia,SP
6783,,,taboao da serra,SP
6711,,,cotia,SP
6764,,,taboao da serra,SP
6766,,,taboao da serra,SP
6713,,,cotia,SP
6710,,,cotia,SP
6770,,,taboao da serra,SP
6703,,,cotia,SP
6717,,,cotia,SP
6709,,,cotia,SP
6794,,,taboão da serra,SP
6708,,,cotia,SP
6787,,,taboao da serra,SP
6780,,,taboao da serra,SP
6726,,,cotia,SP
6767,,,taboao da serra,SP
6715,,,cotia,SP
6784,,,taboão da serra,SP
6790,,,taboao da serra,SP
6768,,,taboao da serra,SP
6707,,,cotia,SP
6753,,,taboao da serra,SP
6702,,,cotia,SP
6760,,,taboao da serra,SP
6774,,,taboao da serra,SP
6721,,,cotia,SP
6714,,,cotia,SP
6720,,,cotia,SP
6722,,,cotia,SP
6795,,,taboao da serra,SP
6757,,,taboao da serra,SP
6729,,,cotia,SP
6728,,,cotia,SP
6701,,,cotia,SP
6723,,,cotia,SP
6724,,,cotia,SP
6793,,,taboao da serra,SP
6738,,,vargem grande paulista,SP
6814,,,embu das artes,SP
6826,,,embu das artes,SP
6865,,,itapecerica da serra,SP
6843,,,embu,SP
6833,,,embu das artes,SP
6835,,,embu das artes,SP
6850,,,itapecerica da serra,SP
6815,,,embu das artes,SP
6803,,,embu das artes,SP
6852,,,itapecerica da serra,SP
6846,,,embu das artes,SP
6867,,,itapecerica da serra,SP
6876,,,itapecerica da serra,SP
6851,,,itapecerica da serra,SP
6840,,,embu das artes,SP
6813,,,embu das artes,SP
6807,,,embu,SP
6856,,,itapecerica da serra,SP
6844,,,embu das artes,SP
6820,,,embu das artes,SP
6871,,,itapecerica da serra,SP
6824,,,embu das artes,SP
6817,,,embu das artes,SP
6823,,,embu das artes,SP
6890,,,são lourenço da serra,SP
6804,,,embu das artes,SP
6872,,,itapecerica da serra,SP
6859,,,itapecerica da serra,SP
6888,,,itapecerica da serra,SP
6806,,,embu das artes,SP
6816,,,embu das artes,SP
6810,,,embu das artes,SP
6863,,,itapecerica da serra,SP
6853,,,itapecerica da serra,SP
6864,,,itapecerica da serra,SP
6855,,,itapecerica da serra,SP
6857,,,itapecerica da serra,SP
6885,,,itapecerica da serra,SP
6805,,,embu das artes,SP
6866,,,itapecerica da serra,SP
6874,,,itapecerica da serra,SP
6858,,,itapecerica da serra,SP
6825,,,embu das artes,SP
6845,,,embu das artes,SP
6861,,,itapecerica da serra,SP
6868,,,itapecerica da serra,SP
6882,,,itapecerica da serra,SP
6860,,,itapecerica da serra,SP
6887,,,itapecerica da serra,SP
6886,,,itapecerica da serra,SP
6880,,,itapecerica da serra,SP
6870,,,itapecerica da serra,SP
6854,,,itapecerica da serra,SP
6830,,,embu das artes,SP
6869,,,itapecerica da serra,SP
6873,,,itapecerica da serra,SP
6877,,,itapecerica da serra,SP
6881,,,itapecerica da serra,SP
6818,,,embu das artes,SP
6900,,,embu-guacu,SP
6950,,,juquitiba,SP
7041,,,guarulhos,SP
7084,,,guarulhos,SP
7082,,,guarulhos,SP
7012,,,guarulhos,SP
7061,,,guarulhos,SP
7023,,,guarulhos,SP
7062,,,guarulhos,SP
7020,,,guarulhos,SP
7024,,,guarulhos,SP
7044,,,guarulhos,SP
7021,,,guarulhos,SP
7092,,,guarulhos,SP
7040,,,guarulhos,SP
7074,,,guarulhos,SP
7031,,,guarulhos,SP
7064,,,guarulhos,SP
7097,,,guarulhos,SP
7091,,,guarulhos,SP
7043,,,guarulhos,SP
7073,,,guarulhos,SP
7096,,,guarulhos,SP
7095,,,guarulhos,SP
7032,,,guarulhos,SP
7010,,,guarulhos,SP
7072,,,guarulhos,SP
7053,,,guarulhos,SP
7080,,,guarulhos,SP
7070,,,guarulhos,SP
7063,,,guarulhos,SP
7094,,,guarulhos,SP
7083,,,guarulhos,SP
7054,,,guarulhos,SP
7090,,,guarulhos,SP
7050,,,guarulhos,SP
7060,,,guarulhos,SP
7042,,,guarulhos,SP
7077,,,guarulhos,SP
7025,,,guarulhos,SP
7011,,,guarulhos,SP
7030,,,guarulhos,SP
7093,,,guarulhos,SP
7033,,,guarulhos,SP
7051,,,guarulhos,SP
7085,,,guarulhos,SP
7081,,,guarulhos,SP
7075,,,guarulhos,SP
7022,,,guarulhos,SP
7013,,,guarulhos,SP
7071,,,guarulhos,SP
7076,,,guarulhos,SP
7052,,,guarulhos,SP
7034,,,guarulhos,SP
7056,,,guarulhos,SP
7055,,,guarulhos,SP
7087,,,guarulhos,SP
7133,,,guarulhos,SP
7131,,,guarulhos,SP
7178,,,guarulhos,SP
7130,,,guarulhos,SP
7144,,,guarulhos,SP
7142,,,guarulhos,SP
7182,,,guarulhos,SP
7114,,,guarulhos,SP
7197,,,guarulhos,SP
7112,,,guarulhos,SP
7191,,,guarulhos,SP
7173,,,guarulhos,SP
7175,,,guarulhos,SP
7123,,,guarulhos,SP
7141,,,guarulhos,SP
7151,,,guarulhos,SP
7174,,,guarulhos,SP
7155,,,guarulhos,SP
7113,,,guarulhos,SP
7152,,,guarulhos,SP
7171,,,guarulhos,SP
7111,,,guarulhos,SP
7177,,,guarulhos,SP
7140,,,guarulhos,SP
7170,,,guarulhos,SP
7132,,,guarulhos,SP
7124,,,guarulhos,SP
7135,,,guarulhos,SP
7180,,,guarulhos,SP
7193,,,guarulhos,SP
7195,,,guarulhos,SP
7161,,,guarulhos,SP
7196,,,guarulhos,SP
7153,,,guarulhos,SP
7160,,,guarulhos,SP
7176,,,guarulhos,SP
7172,,,guarulhos,SP
7190,,,guarulhos,SP
7179,,,guarulhos,SP
7110,,,guarulhos,SP
7115,,,guarulhos,SP
7192,,,guarulhos,SP
7121,,,guarulhos,SP
7194,,,guarulhos,SP
7181,,,guarulhos,SP
7150,,,guarulhos,SP
7120,,,guarulhos,SP
7145,,,guarulhos,SP
7159,,,guarulhos,SP
7184,,,guarulhos,SP
7122,,,guarulhos,SP
7134,,,guarulhos,SP
7162,,,guarulhos,SP
7183,,,guarulhos,SP
7143,,,guarulhos,SP
7156,,,guarulhos,SP
7154,,,guarulhos,SP
7241,,,guarulhos,SP
7230,,,guarulhos,SP
7252,,,guarulhos,SP
7273,,,guarulhos,SP
7240,,,guarulhos,SP
7244,,,guarulhos,SP
7243,,,guarulhos,SP
7231,,,guarulhos,SP
7251,,,guarulhos,SP
7260,,,guarulhos,SP
7272,,,guarulhos,SP
7242,,,guarulhos,SP
7215,,,guarulhos,SP
7262,,,guarulhos,SP
7221,,,guarulhos,SP
7223,,,guarulhos,SP
7210,,,guarulhos,SP
7232,,,guarulhos,SP
7270,,,guarulhos,SP
7263,,,guarulhos,SP
7261,,,guarulhos,SP
7224,,,guarulhos,SP
7222,,,guarulhos,SP
7220,,,guarulhos,SP
7250,,,guarulhos,SP
7271,,,guarulhos,SP
7283,,,guarulhos,SP
7400,,,aruja,SP
7438,,,aruja,SP
7401,,,aruja,SP
7402,,,aruja,SP
7411,,,aruja,SP
7428,,,arujá,SP
7432,,,aruja,SP
7404,,,aruja,SP
7434,,,aruja,SP
7439,,,aruja,SP
7407,,,arujá,SP
7435,,,arujá,SP
7403,,,aruja,SP
7413,,,arujá,SP
7405,,,aruja,SP
7417,,,aruja,SP
7440,,,arujá,SP
7429,,,arujá,SP
7431,,,aruja,SP
7443,,,aruja,SP
7424,,,aruja,SP
7436,,,arujá,SP
7414,,,arujá,SP
7437,,,aruja,SP
7422,,,arujá,SP
7500,,,santa isabel,SP
7600,,,mairipora,SP
7776,,,cajamar,SP
7704,,,caieiras,SP
7756,,,cajamar,SP
7716,,,caieiras,SP
7700,,,caieiras,SP
7724,,,caieiras,SP
7714,,,caieiras,SP
7733,,,caieiras,SP
7713,,,caieiras,SP
7748,,,caieiras,SP
7786,,,cajamar,SP
7745,,,caieiras,SP
7703,,,caieiras,SP
7715,,,caieiras,SP
7793,,,cajamar,SP
7790,,,cajamar,SP
7792,,,cajamar,SP
7791,,,cajamar,SP
7781,,,cajamar,SP
7743,,,caieiras,SP
7794,,,cajamar,SP
7739,,,caieiras,SP
7740,,,caieiras,SP
7749,,,caieiras,SP
7718,,,caieiras,SP
7726,,,caieiras,SP
7750,,,cajamar,SP
7788,,,cajamar,SP
7787,,,cajamar,SP
7717,,,caieiras,SP
7744,,,caieiras,SP
7734,,,caieiras,SP
7712,,,caieiras,SP
7753,,,cajamar,SP
7727,,,caieiras,SP
7741,,,caieiras,SP
7770,,,cajamar,SP
7785,,,cajamar,SP
7760,,,jordanesia,SP
7705,,,mauá,SP
7747,,,caieiras,SP
7752,,,cajamar,SP
7767,,,cajamar,SP
7789,,,cajamar,SP
7768,,,cajamar,SP
7778,,,cajamar,SP
7764,,,cajamar,SP
7807,,,franco da rocha,SP
7862,,,franco da rocha,SP
7810,,,franco da rocha,SP
7830,,,franco da rocha,SP
7853,,,franco da rocha,SP
7861,,,franco da rocha,SP
7840,,,franco da rocha,SP
7809,,,franco da rocha,SP
7851,,,franco da rocha,SP
7803,,,franco da rocha,SP
7801,,,franco da rocha,SP
7860,,,franco da rocha,SP
7859,,,franco da rocha,SP
7808,,,franco da rocha,SP
7804,,,franco da rocha,SP
7802,,,franco da rocha,SP
7865,,,franco da rocha,SP
7832,,,franco da rocha,SP
7863,,,franco da rocha,SP
7850,,,franco da rocha,SP
7866,,,franco da rocha,SP
7847,,,franco da rocha,SP
7841,,,franco da rocha,SP
7855,,,franco da rocha,SP
7857,,,franco da rocha,SP
7852,,,franco da rocha,SP
7813,,,franco da rocha,SP
7856,,,franco da rocha,SP
7835,,,franco da rocha,SP
7858,,,franco da rocha,SP
7844,,,franco da rocha,SP
7836,,,franco da rocha,SP
7849,,,franco da rocha,SP
7845,,,franco da rocha,SP
7867,,,franco da rocha,SP
7854,,,franco da rocha,SP
7846,,,franco da rocha,SP
7842,,,franco da rocha,SP
7812,,,franco da rocha,SP
7868,,,franco da rocha,SP
7811,,,franco da rocha,SP
7908,,,francisco morato,SP
7995,,,francisco morato,SP
7930,,,francisco morato,SP
7903,,,francisco morato,SP
7902,,,francisco morato,SP
7996,,,francisco morato,SP
7916,,,francisco morato,SP
7985,,,francisco morato,SP
7998,,,francisco morato,SP
7942,,,francisco morato,SP
7936,,,francisco morato,SP
7920,,,francisco morato,SP
7911,,,francisco morato,SP
7990,,,francisco morato,SP
7955,,,francisco morato,SP
7952,,,francisco morato,SP
7941,,,francisco morato,SP
7906,,,francisco morato,SP
7910,,,francisco morato,SP
7901,,,francisco morato,SP
7943,,,francisco morato,SP
7929,,,francisco morato,SP
7909,,,francisco morato,SP
7917,,,francisco morato,SP
7940,,,francisco morato,SP
7986,,,francisco morato,SP
7915,,,francisco morato,SP
7904,,,francisco morato,SP
7992,,,francisco morato,SP
7980,,,francisco morato,SP
7957,,,francisco morato,SP
7914,,,francisco morato,SP
7913,,,francisco morato,SP
7988,,,francisco morato,SP
7997,,,francisco morato,SP
7907,,,francisco morato,SP
7951,,,francisco morato,SP
7989,,,francisco morato,SP
7946,,,francisco morato,SP
7991,,,francisco morato,SP
7950,,,francisco morato,SP
7987,,,francisco morato,SP
7919,,,francisco morato,SP
7944,,,francisco morato,SP
7945,,,francisco morato,SP
7912,,,francisco morato,SP
7956,,,francisco morato,SP
7905,,,francisco morato,SP
7921,,,francisco morato,SP
7934,,,francisco morato,SP
7953,,,francisco morato,SP
7935,,,francisco morato,SP
8010,,,são paulo,SP
8080,,,sao paulo,SP
8030,,,sao paulo,SP
8011,,,são paulo,SP
8022,,,sao paulo,SP
8041,,,são paulo,SP
8090,,,sao paulo,SP
8051,,,sao paulo,SP
8071,,,sao paulo,SP
8081,,,sao paulo,SP
8042,,,sao paulo,SP
8032,,,sao paulo,SP
8040,,,sao paulo,SP
8050,,,sao paulo,SP
8061,,,sao paulo,SP
8031,,,sao paulo,SP
8072,,,sao paulo,SP
8060,,,sao paulo,SP
8070,,,sao paulo,SP
8062,,,sao paulo,SP
8020,,,sao paulo,SP
8021,,,sao paulo,SP
8150,,,são paulo,SP
8121,,,sao paulo,SP
8151,,,sao paulo,SP
8142,,,sao paulo,SP
8140,,,sao paulo,SP
8191,,,sao paulo,SP
8161,,,sao paulo,SP
8190,,,sao paulo,SP
8131,,,sao paulo,SP
8122,,,sao paulo,SP
8130,,,sao paulo,SP
8141,,,sao paulo,SP
8143,,,sao paulo,SP
8160,,,são paulo,SP
8110,,,sao paulo,SP
8111,,,sao paulo,SP
8120,,,sao paulo,SP
8132,,,sao paulo,SP
8180,,,sao paulo,SP
8115,,,sao paulo,SP
8152,,,sao paulo,SP
8253,,,sao paulo,SP
8290,,,sao paulo,SP
8210,,,sao paulo,SP
8275,,,sao paulo,SP
8241,,,sao paulo,SP
8220,,,sao paulo,SP
8255,,,sao paulo,SP
8257,,,sao paulo,SP
8295,,,sao paulo,SP
8225,,,sao paulo,SP
8230,,,sao paulo,SP
8247,,,sao paulo,SP
8226,,,sao paulo,SP
8235,,,sao paulo,SP
8215,,,sao paulo,SP
8260,,,sao paulo,SP
8285,,,sao paulo,SP
8223,,,sao paulo,SP
8245,,,são paulo,SP
8246,,,são paulo,SP
8270,,,sao paulo,SP
8280,,,sao paulo,SP
8250,,,sao paulo,SP
8240,,,sao paulo,SP
8265,,,sao paulo,SP
8248,,,sao paulo,SP
8233,,,sao paulo,SP
8320,,,sao paulo,SP
8343,,,sao paulo,SP
8375,,,sao paulo,SP
8330,,,sao paulo,SP
8344,,,sao paulo,SP
8341,,,sao paulo,SP
8310,,,sao paulo,SP
8390,,,sao paulo,SP
8346,,,são paulo,SP
8380,,,sao paulo,SP
8371,,,sao paulo,SP
8370,,,sao paulo,SP
8340,,,sao paulo,SP
8331,,,sao paulo,SP
8311,,,são paulo,SP
8391,,,são paulo,SP
8382,,,sao paulo,SP
8347,,,sao paulo,SP
8381,,,sao paulo,SP
8345,,,são paulo,SP
8372,,,sao paulo,SP
8383,,,sao paulo,SP
8321,,,sao paulo,SP
8373,,,sao paulo,SP
8395,,,são paulo,SP
8470,,,são paulo,SP
8450,,,sao paulo,SP
8460,,,sao paulo,SP
8430,,,são paulo,SP
8412,,,sao paulo,SP
8411,,,sao paulo,SP
8420,,,sao paulo,SP
8461,,,sao paulo,SP
8421,,,sao paulo,SP
8451,,,sao paulo,SP
8452,,,sao paulo,SP
8440,,,sao paulo,SP
8465,,,sao paulo,SP
8485,,,sao paulo,SP
8474,,,sao paulo,SP
8490,,,sao paulo,SP
8410,,,são paulo,SP
8431,,,sao paulo,SP
8475,,,sao paulo,SP
8473,,,sao paulo,SP
8471,,,sao paulo,SP
8441,,,sao paulo,SP
8472,,,sao paulo,SP
8466,,,sao paulo,SP
8404,,,sao paulo,SP
8558,,,poa,SP
8577,,,itaquaquecetuba,SP
8530,,,ferraz de vasconcelos,SP
8551,,,poa,SP
8598,,,itaquaquecetuba,SP
8567,,,poa,SP
8557,,,poá,SP
8538,,,ferraz de vasconcelos,SP
8544,,,ferraz de vasconcelos,SP
8559,,,poa,SP
8599,,,itaquaquecetuba,SP
8505,,,ferraz de vasconcelos,SP
8550,,,poá,SP
8597,,,itaquaquecetuba,SP
8560,,,poa,SP
8566,,,poa,SP
8582,,,itaquaquecetuba,SP
8595,,,itaquaquecetuba,SP
8591,,,itaquaquecetuba,SP
8573,,,itaquaquecetuba,SP
8561,,,poa,SP
8543,,,ferraz de vasconcelos,SP
8572,,,itaquaquecetuba,SP
8542,,,ferraz de vasconcelos,SP
8570,,,itaquaquecetuba,SP
8580,,,itaquaquecetuba,SP
8588,,,itaquaquecetuba,SP
8510,,,ferraz de vasconcelos,SP
8596,,,itaquaquecetuba,SP
8536,,,ferraz de vasconcelos,SP
8501,,,ferraz de vasconcelos,SP
8555,,,poa,SP
8589,,,itaquaquecetuba,SP
8553,,,poa,SP
8574,,,itaquaquecetuba,SP
8503,,,ferraz de vasconcelos,SP
8562,,,poa,SP
8568,,,poa,SP
8529,,,ferraz de vasconcelos,SP
8540,,,ferraz de vasconcelos,SP
8576,,,itaquaquecetuba,SP
8506,,,ferraz de vasconcelos,SP
8583,,,itaquaquecetuba,SP
8556,,,poa,SP
8500,,,ferraz de vasconcelos,SP
8525,,,ferraz de vasconcelos,SP
8537,,,ferraz de vasconcelos,SP
8563,,,poá,SP
8564,,,poa,SP
8584,,,itaquaquecetuba,SP
8552,,,poá,SP
8507,,,ferraz de vasconcelos,SP
8554,,,poá,SP
8533,,,ferraz de vasconcelos,SP
8565,,,poa,SP
8579,,,itaquaquecetuba,SP
8545,,,ferraz de vasconcelos,SP
8590,,,itaquaquecetuba,SP
8502,,,ferraz de vasconcelos,SP
8581,,,itaquaquecetuba,SP
8594,,,itaquaquecetuba,SP
8575,,,itaquaquecetuba,SP
8534,,,ferraz de vasconcelos,SP
8571,,,itaquaquecetuba,SP
8531,,,ferraz de vasconcelos,SP
8504,,,ferraz de vasconcelos,SP
8527,,,ferraz de vasconcelos,SP
8593,,,itaquaquecetuba,SP
8526,,,ferraz de vasconcelos,SP
8539,,,ferraz de vasconcelos,SP
8587,,,itaquaquecetuba,SP
8532,,,ferraz de vasconcelos,SP
8592,,,itaquaquecetuba,SP
8578,,,itaquaquecetuba,SP
8535,,,ferraz de vasconcelos,SP
8586,,,itaquaquecetuba,SP
8528,,,ferraz de vasconcelos,SP
8541,,,ferraz de vasconcelos,SP
8508,,,ferraz de vasconcelos,SP
8515,,,ferraz de vasconcelos,SP
8509,,,ferraz de vasconcelos,SP
8514,,,ferraz de vasconcelos,SP
8513,,,ferraz de vasconcelos,SP
8585,,,itaquaquecetuba,SP
8517,,,ferraz de vasconcelos,SP
8663,,,suzano,SP
8690,,,suzano,SP
8615,,,suzano,SP
8665,,,suzano,SP
8610,,,suzano,SP
8689,,,suzano,SP
8696,,,suzano,SP
8694,,,suzano,SP
8674,,,suzano,SP
8660,,,suzano,SP
8676,,,suzano,SP
8675,,,suzano,SP
8693,,,suzano,SP
8670,,,suzano,SP
8673,,,suzano,SP
8620,,,suzano,SP
8671,,,suzano,SP
8625,,,suzano,SP
8630,,,suzano,SP
8664,,,suzano,SP
8616,,,suzano,SP
8683,,,suzano,SP
8633,,,suzano,SP
8695,,,suzano,SP
8635,,,suzano,SP
8613,,,suzano,SP
8680,,,suzano,SP
8655,,,suzano,SP
8686,,,suzano,SP
8656,,,suzano,SP
8640,,,suzano,SP
8685,,,suzano,SP
8692,,,suzano,SP
8650,,,suzano,SP
8621,,,suzano,SP
8653,,,suzano,SP
8666,,,suzano,SP
8717,,,mogi das cruzes,SP
8771,,,mogi das cruzes,SP
8744,,,mogi das cruzes,SP
8720,,,mogi das cruzes,SP
8790,,,mogi das cruzes,SP
8780,,,mogi das cruzes,SP
8773,,,mogi das cruzes,SP
8710,,,mogi das cruzes,SP
8730,,,mogi das cruzes,SP
8742,,,mogi das cruzes,SP
8775,,,mogi das cruzes,SP
8743,,,mogi das cruzes,SP
8715,,,mogi das cruzes,SP
8725,,,mogi das cruzes,SP
8770,,,mogi das cruzes,SP
8738,,,mogi das cruzes,SP
8737,,,mogi das cruzes,SP
8752,,,mogi das cruzes,SP
8761,,,mogi das cruzes,SP
8740,,,mogi das cruzes,SP
8795,,,mogi das cruzes,SP
8750,,,mogi das cruzes,SP
